Mes,Player,Regiao,Faixa_Etaria,Plano,Genero_Preferido,Dispositivo_Principal,Assinantes,Novos_Assinantes,Cancelamentos,Churn_Pct,Market_Share_Pct,Preco_Mensal,Horas_Assistidas_Mes,Satisfacao,NPS,Titulos_Catalogo,Lancamentos_Mes,CAC,Receita_Estimada
2025-09,VibePlus,Nordeste,18-24,Com anúncios,Documentários,Console,22288,917,1441,6.47,19.37,27.9,25.3,7.72,48,4262,26,31.51,621835.2
2025-09,VibePlus,Nordeste,18-24,Com anúncios,Reality,Smart TV,15133,661,1002,6.62,20.0,27.9,30.8,7.55,48,3863,20,18.34,422210.7
2025-09,VibePlus,Nordeste,18-24,Com anúncios,Infantil,Console,11007,479,703,6.39,18.07,27.9,40.3,8.33,60,3832,23,30.76,307095.3
2025-09,VibePlus,Nordeste,18-24,Padrão,Séries,Smart TV,16566,899,1162,7.02,19.51,27.9,48.3,8.0,62,4051,15,22.46,462191.4
2025-09,VibePlus,Nordeste,18-24,Padrão,Filmes,Tablet,15837,677,935,5.91,19.95,27.9,28.8,7.83,52,3912,38,39.66,441852.3
2025-09,VibePlus,Nordeste,18-24,Padrão,Documentários,Smart TV,18640,670,1198,6.43,18.46,27.9,10.7,8.2,65,3902,20,29.5,520056.0
2025-09,VibePlus,Nordeste,18-24,Padrão,Reality,Celular,11467,606,624,5.45,18.78,27.9,24.4,8.07,74,4550,33,34.41,319929.3
2025-09,VibePlus,Nordeste,18-24,Padrão,Infantil,Celular,23946,1879,1497,6.25,16.74,27.9,32.4,8.37,59,3706,12,33.36,668093.4
2025-09,VibePlus,Nordeste,18-24,Premium,Séries,Celular,16370,596,981,6.0,18.65,27.9,52.3,7.97,65,5339,25,19.78,456723.0
2025-09,VibePlus,Nordeste,18-24,Premium,Filmes,Smart TV,11091,814,717,6.47,20.33,27.9,29.1,7.91,56,3633,30,34.46,309438.9
2025-09,VibePlus,Nordeste,18-24,Premium,Documentários,Smart TV,13842,1132,899,6.5,16.9,27.9,26.1,8.07,53,4189,23,36.5,386191.8
2025-09,VibePlus,Nordeste,18-24,Premium,Reality,Celular,16421,1114,1161,7.07,20.7,27.9,25.1,8.13,49,3410,18,24.25,458145.9
2025-09,VibePlus,Nordeste,18-24,Premium,Infantil,Console,18655,1168,934,5.01,19.58,27.9,37.2,7.63,59,4382,27,24.45,520474.5
2025-09,VibePlus,Nordeste,25-34,Com anúncios,Séries,Celular,10666,419,792,7.43,20.54,27.9,38.0,7.55,51,4414,15,30.55,297581.4
2025-09,VibePlus,Nordeste,25-34,Com anúncios,Filmes,Smart TV,14458,755,929,6.43,18.94,27.9,36.7,8.39,62,4371,28,36.73,403378.2
2025-09,VibePlus,Nordeste,25-34,Com anúncios,Documentários,Smart TV,18796,1644,1057,5.62,19.64,27.9,27.8,8.21,61,4269,20,25.65,524408.4
2025-09,VibePlus,Nordeste,25-34,Com anúncios,Reality,Celular,15403,1160,978,6.35,18.06,27.9,26.2,8.11,58,4523,16,30.73,429743.7
2025-09,VibePlus,Nordeste,25-34,Com anúncios,Infantil,Celular,15382,1013,1001,6.51,21.31,27.9,38.6,8.09,51,4427,21,23.38,429157.8
2025-09,VibePlus,Nordeste,25-34,Padrão,Séries,Celular,13885,527,818,5.9,20.11,27.9,48.0,8.24,59,4381,27,29.02,387391.5
2025-09,VibePlus,Nordeste,25-34,Padrão,Filmes,Celular,12800,579,713,5.58,19.07,27.9,36.1,7.94,63,4296,31,40.11,357120.0
2025-09,VibePlus,Nordeste,25-34,Padrão,Documentários,Celular,17808,1269,1138,6.4,17.6,27.9,28.5,8.34,76,4816,21,39.39,496843.2
2025-09,VibePlus,Nordeste,25-34,Padrão,Reality,Smart TV,12387,793,793,6.41,19.66,27.9,26.5,7.87,58,3952,13,32.61,345597.3
2025-09,VibePlus,Nordeste,25-34,Padrão,Infantil,Celular,10949,515,685,6.26,19.67,27.9,33.4,7.77,59,4391,9,28.35,305477.1
2025-09,VibePlus,Nordeste,25-34,Premium,Séries,Celular,27158,1313,1546,5.69,19.03,27.9,39.0,8.29,71,4280,18,35.01,757708.2
2025-09,VibePlus,Nordeste,25-34,Premium,Filmes,Smart TV,11683,629,661,5.67,20.61,27.9,41.6,8.06,55,4604,22,25.01,325955.7
2025-09,VibePlus,Nordeste,25-34,Premium,Documentários,Celular,12178,829,677,5.56,17.85,27.9,25.9,8.65,80,4456,17,28.39,339766.2
2025-09,VibePlus,Nordeste,25-34,Premium,Reality,Smart TV,13769,1016,841,6.11,16.78,27.9,35.6,8.39,70,4702,31,18.3,384155.1
2025-09,VibePlus,Nordeste,25-34,Premium,Infantil,Smart TV,11320,836,716,6.33,20.44,27.9,45.5,7.8,77,3851,22,21.62,315828.0
2025-09,VibePlus,Nordeste,35-44,Com anúncios,Séries,Smart TV,12847,1096,725,5.65,19.49,27.9,42.5,7.92,63,3327,28,31.29,358431.3
2025-09,VibePlus,Nordeste,35-44,Com anúncios,Filmes,Smart TV,14811,583,968,6.54,19.5,27.9,41.2,7.94,59,4779,14,23.97,413226.9
2025-09,VibePlus,Nordeste,35-44,Com anúncios,Documentários,Notebook,21299,1261,1383,6.49,17.78,27.9,18.7,8.38,69,3836,8,37.25,594242.1
2025-09,VibePlus,Nordeste,35-44,Com anúncios,Reality,Celular,13169,600,786,5.97,19.94,27.9,33.9,8.29,74,4482,23,43.22,367415.1
2025-09,VibePlus,Nordeste,35-44,Com anúncios,Infantil,Smart TV,17286,911,872,5.05,19.0,27.9,38.6,8.25,69,4265,25,30.08,482279.4
2025-09,VibePlus,Nordeste,35-44,Padrão,Séries,Celular,13775,937,792,5.75,19.26,27.9,42.9,7.85,53,4131,13,33.1,384322.5
2025-09,VibePlus,Nordeste,35-44,Padrão,Filmes,Celular,16885,1112,1039,6.16,18.21,27.9,35.8,7.87,66,4555,22,26.71,471091.5
2025-09,VibePlus,Nordeste,35-44,Padrão,Documentários,Smart TV,23315,1770,1367,5.86,19.55,27.9,16.7,7.89,61,3924,26,35.48,650488.5
2025-09,VibePlus,Nordeste,35-44,Padrão,Reality,Celular,21390,1190,1112,5.2,18.63,27.9,29.7,8.11,66,3736,13,36.77,596781.0
2025-09,VibePlus,Nordeste,35-44,Padrão,Infantil,Smart TV,20545,1112,1261,6.14,20.08,27.9,47.8,7.69,53,3725,24,32.39,573205.5
2025-09,VibePlus,Nordeste,35-44,Premium,Séries,Smart TV,11253,729,678,6.03,18.52,27.9,47.4,8.14,56,4597,13,36.19,313958.7
2025-09,VibePlus,Nordeste,35-44,Premium,Filmes,Console,15915,1012,953,5.99,20.6,27.9,34.8,8.14,63,4258,20,28.11,444028.5
2025-09,VibePlus,Nordeste,35-44,Premium,Documentários,Smart TV,17994,998,1187,6.6,21.83,27.9,18.9,8.2,45,3163,24,25.77,502032.6
2025-09,VibePlus,Nordeste,35-44,Premium,Reality,Notebook,17129,1316,957,5.59,18.51,27.9,33.8,8.33,68,4424,20,38.22,477899.1
2025-09,VibePlus,Nordeste,35-44,Premium,Infantil,Celular,20438,1214,1307,6.4,20.94,27.9,38.3,8.3,55,4572,25,23.67,570220.2
2025-09,VibePlus,Nordeste,45-54,Com anúncios,Séries,Smart TV,19256,918,1133,5.89,19.32,27.9,44.9,7.52,46,3928,32,20.92,537242.4
2025-09,VibePlus,Nordeste,45-54,Com anúncios,Filmes,Notebook,17611,1007,946,5.38,19.99,27.9,38.3,8.22,64,4437,22,20.28,491346.9
2025-09,VibePlus,Nordeste,45-54,Com anúncios,Documentários,Notebook,19527,1354,1132,5.8,19.39,27.9,17.5,8.01,47,3454,30,38.06,544803.3
2025-09,VibePlus,Nordeste,45-54,Com anúncios,Reality,Smart TV,15422,977,936,6.07,20.77,27.9,14.9,8.03,44,4585,24,40.42,430273.8
2025-09,VibePlus,Nordeste,45-54,Com anúncios,Infantil,Smart TV,15142,1306,720,4.76,18.5,27.9,42.9,8.33,72,3827,15,25.79,422461.8
2025-09,VibePlus,Nordeste,45-54,Padrão,Séries,Celular,14069,532,825,5.87,19.29,27.9,36.9,8.42,62,3975,35,27.36,392525.1
2025-09,VibePlus,Nordeste,45-54,Padrão,Filmes,Notebook,13113,989,789,6.02,18.72,27.9,24.9,7.96,67,4412,25,27.81,365852.7
2025-09,VibePlus,Nordeste,45-54,Padrão,Documentários,Tablet,12270,462,807,6.58,20.48,27.9,18.9,8.05,65,4133,17,38.15,342333.0
2025-09,VibePlus,Nordeste,45-54,Padrão,Reality,Tablet,11361,830,626,5.52,19.14,27.9,29.7,7.93,51,4524,11,35.28,316971.9
2025-09,VibePlus,Nordeste,45-54,Padrão,Infantil,Tablet,18483,680,1152,6.23,17.42,27.9,51.5,8.28,68,3989,33,25.75,515675.7
2025-09,VibePlus,Nordeste,45-54,Premium,Séries,Smart TV,8993,372,509,5.66,16.95,27.9,45.4,7.96,65,3402,16,29.2,250904.7
2025-09,VibePlus,Nordeste,45-54,Premium,Filmes,Celular,13850,889,658,4.75,18.85,27.9,28.1,8.18,72,3842,19,37.19,386415.0
2025-09,VibePlus,Nordeste,45-54,Premium,Documentários,Console,17160,827,1036,6.04,19.5,27.9,22.3,7.94,63,3682,13,34.63,478764.0
2025-09,VibePlus,Nordeste,45-54,Premium,Reality,Smart TV,9733,364,617,6.35,17.79,27.9,30.3,8.26,63,5172,29,25.49,271550.7
2025-09,VibePlus,Nordeste,45-54,Premium,Infantil,Celular,9756,830,555,5.7,19.0,27.9,30.9,7.96,61,4490,15,26.08,272192.4
2025-09,VibePlus,Nordeste,55+,Com anúncios,Séries,Smart TV,16751,1237,1051,6.28,19.49,27.9,54.3,8.19,60,4371,11,33.97,467352.9
2025-09,VibePlus,Nordeste,55+,Com anúncios,Filmes,Celular,16201,806,1056,6.52,22.14,27.9,24.9,8.02,74,3287,28,28.35,452007.9
2025-09,VibePlus,Nordeste,55+,Com anúncios,Documentários,Celular,12436,978,803,6.46,18.47,27.9,25.6,8.02,60,4971,20,34.69,346964.4
2025-09,VibePlus,Nordeste,55+,Com anúncios,Reality,Smart TV,11387,623,718,6.31,18.92,27.9,28.5,7.47,58,4121,30,31.47,317697.3
2025-09,VibePlus,Nordeste,55+,Com anúncios,Infantil,Smart TV,13981,1120,867,6.2,18.7,27.9,35.8,8.07,73,4351,25,37.06,390069.9
2025-09,VibePlus,Nordeste,55+,Padrão,Séries,Smart TV,16286,1391,931,5.72,18.03,27.9,39.0,8.35,74,3843,23,26.94,454379.4
2025-09,VibePlus,Nordeste,55+,Padrão,Filmes,Celular,10584,646,652,6.16,20.01,27.9,27.0,7.78,54,3311,20,44.48,295293.6
2025-09,VibePlus,Nordeste,55+,Padrão,Documentários,Tablet,15136,1273,859,5.68,19.99,27.9,22.5,7.65,47,4235,35,24.83,422294.4
2025-09,VibePlus,Nordeste,55+,Padrão,Reality,Smart TV,16856,956,869,5.16,19.18,27.9,29.3,7.85,69,3398,35,23.53,470282.4
2025-09,VibePlus,Nordeste,55+,Padrão,Infantil,Smart TV,12709,1061,825,6.5,20.19,27.9,36.1,7.92,57,4066,31,33.09,354581.1
2025-09,VibePlus,Nordeste,55+,Premium,Séries,Smart TV,12075,517,717,5.94,17.23,27.9,45.8,8.24,64,3914,32,34.52,336892.5
2025-09,VibePlus,Nordeste,55+,Premium,Filmes,Notebook,18849,1453,1112,5.9,18.21,27.9,36.7,7.58,44,5045,28,43.23,525887.1
2025-09,VibePlus,Nordeste,55+,Premium,Documentários,Celular,14565,1013,861,5.92,17.51,27.9,21.6,8.49,70,4881,16,30.23,406363.5
2025-09,VibePlus,Nordeste,55+,Premium,Reality,Notebook,18300,1471,937,5.12,19.1,27.9,32.1,8.26,61,4617,24,26.58,510570.0
2025-09,VibePlus,Nordeste,55+,Premium,Infantil,Smart TV,13904,1150,871,6.27,19.36,27.9,31.8,8.18,68,4625,16,30.29,387921.6
2025-09,VibePlus,Centro-Oeste,18-24,Com anúncios,Séries,Smart TV,15862,750,1059,6.68,21.3,27.9,54.6,7.79,56,3718,32,27.73,442549.8
2025-09,VibePlus,Centro-Oeste,18-24,Com anúncios,Filmes,Smart TV,17923,1277,1032,5.76,19.64,27.9,34.0,8.08,58,4330,22,35.37,500051.7
2025-09,VibePlus,Centro-Oeste,18-24,Com anúncios,Documentários,Tablet,13345,994,703,5.27,17.6,27.9,24.4,8.04,66,3751,25,31.0,372325.5
2025-09,VibePlus,Centro-Oeste,18-24,Com anúncios,Reality,Smart TV,13606,671,846,6.22,20.03,27.9,27.7,7.74,38,3869,26,25.83,379607.4
2025-09,VibePlus,Centro-Oeste,18-24,Com anúncios,Infantil,Celular,7180,267,396,5.52,19.76,27.9,44.2,8.14,58,4562,21,27.96,200322.0
2025-09,VibePlus,Centro-Oeste,18-24,Padrão,Séries,Tablet,13596,916,744,5.48,17.59,27.9,53.2,8.32,72,4115,19,36.89,379328.4
2025-09,VibePlus,Centro-Oeste,18-24,Padrão,Filmes,Smart TV,18771,1341,1190,6.34,18.66,27.9,37.2,7.94,48,4382,25,28.28,523710.9
2025-09,VibePlus,Centro-Oeste,18-24,Padrão,Documentários,Console,10641,949,590,5.55,20.28,27.9,20.9,7.98,45,3550,10,32.53,296883.9
2025-09,VibePlus,Centro-Oeste,18-24,Padrão,Reality,Smart TV,20799,1026,1080,5.19,19.58,27.9,34.4,7.94,56,3913,23,23.56,580292.1
2025-09,VibePlus,Centro-Oeste,18-24,Padrão,Infantil,Smart TV,16366,616,990,6.05,18.61,27.9,36.2,8.01,42,3589,27,36.86,456611.4
2025-09,VibePlus,Centro-Oeste,18-24,Premium,Séries,Smart TV,18103,1256,1017,5.62,18.22,27.9,48.1,8.09,74,4327,5,31.46,505073.7
2025-09,VibePlus,Centro-Oeste,18-24,Premium,Filmes,Smart TV,18735,1487,1176,6.28,20.59,27.9,35.9,8.04,39,4297,14,45.84,522706.5
2025-09,VibePlus,Centro-Oeste,18-24,Premium,Documentários,Smart TV,16744,814,1085,6.49,19.88,27.9,22.9,8.13,72,3764,22,49.53,467157.6
2025-09,VibePlus,Centro-Oeste,18-24,Premium,Reality,Smart TV,13773,1102,761,5.53,17.69,27.9,34.1,7.57,52,4092,19,38.49,384266.7
2025-09,VibePlus,Centro-Oeste,18-24,Premium,Infantil,Smart TV,20556,1167,1169,5.69,17.49,27.9,42.0,7.98,65,3488,28,26.36,573512.4
2025-09,VibePlus,Centro-Oeste,25-34,Com anúncios,Séries,Notebook,14878,1236,793,5.33,19.72,27.9,41.4,8.37,75,3720,17,24.19,415096.2
2025-09,VibePlus,Centro-Oeste,25-34,Com anúncios,Filmes,Smart TV,19164,728,1134,5.92,18.27,27.9,36.9,7.86,79,4215,27,36.56,534675.6
2025-09,VibePlus,Centro-Oeste,25-34,Com anúncios,Documentários,Smart TV,11840,590,806,6.82,19.49,27.9,21.0,7.91,60,4670,21,40.43,330336.0
2025-09,VibePlus,Centro-Oeste,25-34,Com anúncios,Reality,Smart TV,18386,769,1083,5.9,19.32,27.9,31.0,8.22,58,4038,23,29.15,512969.4
2025-09,VibePlus,Centro-Oeste,25-34,Com anúncios,Infantil,Smart TV,13503,551,756,5.6,18.58,27.9,40.5,7.92,56,4080,24,22.92,376733.7
2025-09,VibePlus,Centro-Oeste,25-34,Padrão,Séries,Console,14897,1051,828,5.56,18.29,27.9,37.3,8.09,64,3491,24,23.15,415626.3
2025-09,VibePlus,Centro-Oeste,25-34,Padrão,Filmes,Tablet,10665,657,624,5.85,20.78,27.9,35.5,8.07,57,3950,12,29.37,297553.5
2025-09,VibePlus,Centro-Oeste,25-34,Padrão,Documentários,Notebook,15287,802,1031,6.75,17.45,27.9,15.0,7.78,46,3832,30,25.93,426507.3
2025-09,VibePlus,Centro-Oeste,25-34,Padrão,Reality,Smart TV,14943,526,927,6.21,18.21,27.9,36.7,7.83,61,3585,18,21.02,416909.7
2025-09,VibePlus,Centro-Oeste,25-34,Padrão,Infantil,Celular,13720,1084,779,5.68,17.78,27.9,46.6,7.8,45,3917,24,33.45,382788.0
2025-09,VibePlus,Centro-Oeste,25-34,Premium,Séries,Smart TV,11243,478,673,5.99,19.67,27.9,34.1,8.11,71,4069,22,24.91,313679.7
2025-09,VibePlus,Centro-Oeste,25-34,Premium,Filmes,Celular,14726,633,982,6.67,18.26,27.9,34.1,7.69,55,3783,20,33.19,410855.4
2025-09,VibePlus,Centro-Oeste,25-34,Premium,Documentários,Console,15897,1406,922,5.8,17.0,27.9,20.8,8.15,63,4009,17,37.31,443526.3
2025-09,VibePlus,Centro-Oeste,25-34,Premium,Reality,Console,12880,1067,767,5.96,19.22,27.9,36.9,7.81,54,3960,25,42.14,359352.0
2025-09,VibePlus,Centro-Oeste,25-34,Premium,Infantil,Tablet,21879,962,1375,6.29,20.0,27.9,40.0,7.36,38,3934,21,22.48,610424.1
2025-09,VibePlus,Centro-Oeste,35-44,Com anúncios,Séries,Smart TV,22552,790,1392,6.18,17.23,27.9,46.9,8.08,65,3613,20,29.45,629200.8
2025-09,VibePlus,Centro-Oeste,35-44,Com anúncios,Filmes,Notebook,13549,1184,869,6.42,17.84,27.9,34.2,8.25,65,3873,25,25.75,378017.1
2025-09,VibePlus,Centro-Oeste,35-44,Com anúncios,Documentários,Tablet,12771,1040,839,6.58,16.65,27.9,22.5,7.74,48,4279,16,34.53,356310.9
2025-09,VibePlus,Centro-Oeste,35-44,Com anúncios,Reality,Notebook,7905,637,464,5.88,19.78,27.9,31.4,8.08,69,4206,19,30.48,220549.5
2025-09,VibePlus,Centro-Oeste,35-44,Com anúncios,Infantil,Celular,14062,1174,950,6.76,18.71,27.9,33.4,8.59,70,4436,35,29.29,392329.8
2025-09,VibePlus,Centro-Oeste,35-44,Padrão,Séries,Smart TV,14821,801,969,6.54,18.88,27.9,42.4,7.68,56,4147,27,30.03,413505.9
2025-09,VibePlus,Centro-Oeste,35-44,Padrão,Filmes,Smart TV,14876,1048,1051,7.07,19.11,27.9,36.6,7.93,67,4088,17,54.62,415040.4
2025-09,VibePlus,Centro-Oeste,35-44,Padrão,Documentários,Celular,12538,747,876,6.99,18.72,27.9,16.6,7.86,67,3630,27,33.34,349810.2
2025-09,VibePlus,Centro-Oeste,35-44,Padrão,Reality,Smart TV,10668,904,588,5.51,19.25,27.9,37.3,7.93,55,4834,26,26.54,297637.2
2025-09,VibePlus,Centro-Oeste,35-44,Padrão,Infantil,Smart TV,18590,1657,1213,6.53,19.74,27.9,37.1,8.29,78,4168,39,28.05,518661.0
2025-09,VibePlus,Centro-Oeste,35-44,Premium,Séries,Notebook,10444,499,596,5.71,19.1,27.9,47.9,7.88,53,4559,15,38.67,291387.6
2025-09,VibePlus,Centro-Oeste,35-44,Premium,Filmes,Smart TV,20380,1213,1037,5.09,18.15,27.9,31.5,7.91,50,3997,28,32.89,568602.0
2025-09,VibePlus,Centro-Oeste,35-44,Premium,Documentários,Smart TV,17159,1325,1013,5.91,19.13,27.9,18.1,7.53,38,4485,24,44.37,478736.1
2025-09,VibePlus,Centro-Oeste,35-44,Premium,Reality,Notebook,16506,1086,1123,6.81,17.71,27.9,31.1,8.14,62,3792,19,32.91,460517.4
2025-09,VibePlus,Centro-Oeste,35-44,Premium,Infantil,Celular,13180,864,718,5.45,19.85,27.9,40.4,8.14,67,3634,23,29.05,367722.0
2025-09,VibePlus,Centro-Oeste,45-54,Com anúncios,Séries,Notebook,13983,1005,933,6.68,20.51,27.9,32.5,8.51,81,4243,24,34.23,390125.7
2025-09,VibePlus,Centro-Oeste,45-54,Com anúncios,Filmes,Celular,20668,1377,1202,5.82,18.89,27.9,37.9,7.42,60,4472,22,17.05,576637.2
2025-09,VibePlus,Centro-Oeste,45-54,Com anúncios,Documentários,Smart TV,15526,1365,871,5.61,19.1,27.9,17.4,8.4,73,4349,22,29.33,433175.4
2025-09,VibePlus,Centro-Oeste,45-54,Com anúncios,Reality,Smart TV,13673,1112,832,6.09,19.97,27.9,35.6,7.81,56,4093,31,43.34,381476.7
2025-09,VibePlus,Centro-Oeste,45-54,Com anúncios,Infantil,Smart TV,15165,1087,895,5.9,19.16,27.9,53.7,8.04,69,3819,21,9.35,423103.5
2025-09,VibePlus,Centro-Oeste,45-54,Padrão,Séries,Smart TV,10340,377,600,5.81,19.29,27.9,44.4,7.6,68,4180,14,33.46,288486.0
2025-09,VibePlus,Centro-Oeste,45-54,Padrão,Filmes,Tablet,13511,1176,862,6.38,18.71,27.9,43.0,7.74,58,3675,32,22.74,376956.9
2025-09,VibePlus,Centro-Oeste,45-54,Padrão,Documentários,Celular,14258,1014,833,5.84,19.81,27.9,18.9,7.72,63,4111,16,36.47,397798.2
2025-09,VibePlus,Centro-Oeste,45-54,Padrão,Reality,Smart TV,12277,516,718,5.85,17.95,27.9,35.1,7.86,49,4128,24,24.23,342528.3
2025-09,VibePlus,Centro-Oeste,45-54,Padrão,Infantil,Celular,16126,605,1030,6.39,20.53,27.9,45.2,7.81,60,4523,27,27.22,449915.4
2025-09,VibePlus,Centro-Oeste,45-54,Premium,Séries,Console,16127,1229,937,5.81,17.7,27.9,42.7,8.18,69,3840,10,19.52,449943.3
2025-09,VibePlus,Centro-Oeste,45-54,Premium,Filmes,Celular,20633,1660,1159,5.62,17.89,27.9,29.1,8.28,73,4132,14,26.93,575660.7
2025-09,VibePlus,Centro-Oeste,45-54,Premium,Documentários,Celular,13867,1196,829,5.98,18.98,27.9,17.7,8.3,72,3612,14,37.6,386889.3
2025-09,VibePlus,Centro-Oeste,45-54,Premium,Reality,Celular,15319,1178,970,6.33,16.45,27.9,36.2,7.74,60,4245,22,26.58,427400.1
2025-09,VibePlus,Centro-Oeste,45-54,Premium,Infantil,Tablet,18948,975,995,5.26,16.89,27.9,27.0,7.92,58,4407,33,19.84,528649.2
2025-09,VibePlus,Centro-Oeste,55+,Com anúncios,Séries,Smart TV,18088,838,1135,6.28,19.43,27.9,42.9,7.88,60,4533,27,23.92,504655.2
2025-09,VibePlus,Centro-Oeste,55+,Com anúncios,Filmes,Tablet,10765,632,653,6.07,17.58,27.9,30.4,7.71,51,4006,23,33.83,300343.5
2025-09,VibePlus,Centro-Oeste,55+,Com anúncios,Documentários,Console,7734,284,437,5.65,18.89,27.9,15.5,8.44,66,4927,27,42.51,215778.6
2025-09,VibePlus,Centro-Oeste,55+,Com anúncios,Reality,Notebook,14453,905,927,6.41,18.14,27.9,34.0,8.09,69,4108,19,31.56,403238.7
2025-09,VibePlus,Centro-Oeste,55+,Com anúncios,Infantil,Celular,16769,948,1056,6.3,19.44,27.9,35.8,8.06,43,3247,28,23.27,467855.1
2025-09,VibePlus,Centro-Oeste,55+,Padrão,Séries,Celular,15644,1240,956,6.12,18.82,27.9,47.1,7.74,64,3924,26,25.42,436467.6
2025-09,VibePlus,Centro-Oeste,55+,Padrão,Filmes,Smart TV,14419,758,931,6.46,19.3,27.9,45.5,7.92,47,4234,28,35.76,402290.1
2025-09,VibePlus,Centro-Oeste,55+,Padrão,Documentários,Notebook,14083,738,801,5.69,20.14,27.9,17.4,7.76,39,3762,26,38.53,392915.7
2025-09,VibePlus,Centro-Oeste,55+,Padrão,Reality,Notebook,15308,847,894,5.84,18.88,27.9,24.3,7.71,52,4315,23,39.84,427093.2
2025-09,VibePlus,Centro-Oeste,55+,Padrão,Infantil,Celular,13985,1124,775,5.55,18.42,27.9,38.0,7.42,59,3947,15,23.22,390181.5
2025-09,VibePlus,Centro-Oeste,55+,Premium,Séries,Smart TV,15356,1056,917,5.97,17.75,27.9,43.8,7.71,55,3733,43,38.13,428432.4
2025-09,VibePlus,Centro-Oeste,55+,Premium,Filmes,Smart TV,13968,747,888,6.36,19.9,27.9,39.2,7.75,54,3884,33,27.85,389707.2
2025-09,VibePlus,Centro-Oeste,55+,Premium,Documentários,Tablet,11003,470,768,6.98,17.64,27.9,27.7,8.35,55,4228,26,30.5,306983.7
2025-09,VibePlus,Centro-Oeste,55+,Premium,Reality,Celular,21546,1538,1322,6.14,18.3,27.9,33.7,7.74,55,3810,19,12.95,601133.4
2025-09,VibePlus,Centro-Oeste,55+,Premium,Infantil,Celular,13644,1099,813,5.97,19.14,27.9,46.3,8.15,68,3733,20,29.75,380667.6
2025-09,VibePlus,Norte,18-24,Com anúncios,Séries,Notebook,10376,675,620,5.98,17.31,27.9,49.6,7.21,43,4322,10,34.92,289490.4
2025-09,VibePlus,Norte,18-24,Com anúncios,Filmes,Notebook,8339,478,478,5.74,19.03,27.9,32.3,7.48,31,4285,31,21.54,232658.1
2025-09,VibePlus,Norte,18-24,Com anúncios,Documentários,Notebook,18375,1106,1211,6.59,18.4,27.9,14.9,7.99,75,3460,20,24.43,512662.5
2025-09,VibePlus,Norte,18-24,Com anúncios,Reality,Smart TV,16664,1013,1046,6.28,17.81,27.9,33.7,7.96,55,4398,19,28.33,464925.6
2025-09,VibePlus,Norte,18-24,Com anúncios,Infantil,Notebook,14113,1122,819,5.8,17.56,27.9,43.1,7.75,45,4936,25,32.96,393752.7
2025-09,VibePlus,Norte,18-24,Padrão,Séries,Celular,16465,1165,827,5.03,17.92,27.9,55.4,7.06,43,4293,19,34.23,459373.5
2025-09,VibePlus,Norte,18-24,Padrão,Filmes,Celular,15401,575,841,5.46,19.93,27.9,26.9,8.73,74,4596,21,23.91,429687.9
2025-09,VibePlus,Norte,18-24,Padrão,Documentários,Smart TV,12073,547,634,5.26,20.01,27.9,17.2,7.82,45,4631,39,17.49,336836.7
2025-09,VibePlus,Norte,18-24,Padrão,Reality,Celular,16563,825,861,5.2,19.01,27.9,21.5,8.28,59,4010,33,16.69,462107.7
2025-09,VibePlus,Norte,18-24,Padrão,Infantil,Smart TV,13443,1042,848,6.31,20.26,27.9,38.8,8.46,63,3075,35,33.1,375059.7
2025-09,VibePlus,Norte,18-24,Premium,Séries,Celular,12024,524,617,5.14,20.92,27.9,42.5,7.7,51,4333,29,29.18,335469.6
2025-09,VibePlus,Norte,18-24,Premium,Filmes,Smart TV,10302,661,616,5.99,18.44,27.9,41.2,8.21,66,3735,21,34.4,287425.8
2025-09,VibePlus,Norte,18-24,Premium,Documentários,Console,15846,713,942,5.95,18.24,27.9,22.5,7.88,52,3894,25,26.18,442103.4
2025-09,VibePlus,Norte,18-24,Premium,Reality,Notebook,17853,1381,1015,5.69,17.97,27.9,30.5,7.81,52,4273,21,32.89,498098.7
2025-09,VibePlus,Norte,18-24,Premium,Infantil,Celular,13421,480,896,6.68,19.35,27.9,30.4,7.81,59,4306,22,31.56,374445.9
2025-09,VibePlus,Norte,25-34,Com anúncios,Séries,Smart TV,16785,1467,933,5.56,19.17,27.9,48.4,8.36,60,3920,42,16.18,468301.5
2025-09,VibePlus,Norte,25-34,Com anúncios,Filmes,Celular,14028,497,941,6.71,18.01,27.9,43.4,7.93,61,4107,35,26.13,391381.2
2025-09,VibePlus,Norte,25-34,Com anúncios,Documentários,Smart TV,14662,1031,1018,6.94,18.93,27.9,21.1,8.18,55,4083,29,26.95,409069.8
2025-09,VibePlus,Norte,25-34,Com anúncios,Reality,Notebook,18247,1307,986,5.41,20.14,27.9,38.0,7.81,62,3768,22,50.02,509091.3
2025-09,VibePlus,Norte,25-34,Com anúncios,Infantil,Celular,11639,735,730,6.27,17.51,27.9,46.4,7.48,41,4490,22,40.82,324728.1
2025-09,VibePlus,Norte,25-34,Padrão,Séries,Notebook,13725,844,882,6.43,19.7,27.9,41.1,8.04,59,3884,31,35.56,382927.5
2025-09,VibePlus,Norte,25-34,Padrão,Filmes,Smart TV,13249,1073,835,6.3,17.55,27.9,34.4,7.92,69,3719,33,39.01,369647.1
2025-09,VibePlus,Norte,25-34,Padrão,Documentários,Notebook,19340,786,1168,6.04,18.36,27.9,18.9,8.25,69,3959,27,29.09,539586.0
